num_quadro,pos_coluna,pos_linha,tam_bloco
0,0,0,12,1465251168
0,16,0,12,1465251168
0,0,16,12,1465251168
0,16,16,12,3
0,32,0,12,1465251168
0,48,0,12,1465251168
0,32,16,12,1465251168
0,48,16,9,1465251168
0,56,16,9,1465251168
0,48,24,9,1465251168
0,56,24,9,3
0,64,0,12,1465251168
0,80,0,12,1465251168
0,64,16,12,1465251168
0,80,16,12,3
0,96,0,12,1465251168
0,112,0,12,1465251168
0,96,16,12,1465251168
0,112,16,12,3
0,128,0,12,1465251168
0,144,0,12,1465251168
0,128,16,12,1465251168
0,144,16,12,3
0,160,0,12,1465251168
0,176,0,12,1465251168
0,160,16,12,1465251168
0,176,16,12,3
0,192,0,12,1465251168
0,208,0,9,208
0,216,0,9,208
0,208,8,9,208
0,216,8,9,1465251168
0,192,16,12,1465251168
0,208,16,12,3
0,224,0,12,1465251168
0,240,0,12,1465251168
0,224,16,12,1465251168
0,240,16,12,3
0,256,0,12,1465251168
0,272,0,12,1465251168
0,256,16,12,1465251168
0,272,16,12,3
0,288,0,12,1465251168
0,304,0,12,1465251168
0,288,16,12,1465251168
0,304,16,12,3
0,320,0,12,1465251168
0,336,0,12,1465251168
0,320,16,12,1465251168
0,336,16,12,3
0,352,0,12,1465251168
0,368,0,9,368
0,376,0,9,368
0,368,8,9,368
0,376,8,9,1465251168
0,352,16,12,1465251168
0,368,16,12,3
0,384,0,12,1465251168
0,400,0,12,1465251168
0,384,16,12,1465251168
0,400,16,12,3
0,416,0,12,1465251168
0,432,0,12,1465251168
0,416,16,12,1465251168
0,432,16,12,3
0,448,0,12,1465251168
0,464,0,12,1465251168
0,448,16,12,1465251168
0,464,16,12,3
0,0,32,12,1465251168
0,16,32,12,1465251168
0,0,48,12,1465251168
0,16,48,9,1465251168
0,24,48,9,1465251168
0,16,56,9,1465251168
0,24,56,9,3
0,32,32,9,48
0,40,32,9,48
0,32,40,9,48
0,40,40,9,1465251168
0,48,32,12,1465251168
0,32,48,12,1465251168
0,48,48,12,3
0,64,32,12,1465251168
0,80,32,9,80
0,88,32,9,80
0,80,40,9,80
0,88,40,9,1465251168
0,64,48,12,1465251168
0,80,48,12,3
0,96,32,9,112
0,104,32,9,112
0,96,40,9,112
0,104,40,9,1465251168
0,112,32,12,1465251168
0,96,48,9,112
0,104,48,9,112
0,96,56,9,112
0,104,56,9,1465251168
0,112,48,9,1465251168
0,120,48,9,1465251168
0,112,56,9,1465251168
0,120,56,9,3
0,128,32,12,1465251168
0,144,32,12,1465251168
0,128,48,12,1465251168
0,144,48,12,3
0,160,32,12,1465251168
0,176,32,12,1465251168
0,160,48,12,1465251168
0,176,48,12,3
0,192,32,12,1465251168
0,208,32,12,1465251168
0,192,48,9,208
0,200,48,9,208
0,192,56,9,208
0,200,56,9,1465251168
0,208,48,12,3
0,224,32,12,1465251168
0,240,32,9,240
0,248,32,9,240
0,240,40,6,32
0,244,40,6,32
0,240,44,6,32
0,244,44,6,240
0,248,40,6,240
0,252,40,6,240
0,248,44,6,240
0,252,44,6,1465251168
0,224,48,9,240
0,232,48,6,44
0,236,48,6,44
0,232,52,6,44
0,236,52,6,240
0,224,56,9,240
0,232,56,6,240
0,236,56,6,240
0,232,60,6,240
0,236,60,6,1465251168
0,240,48,6,240
0,244,48,6,240
0,240,52,6,240
0,244,52,6,1465251168
0,248,48,9,1465251168
0,240,56,9,1465251168
0,248,56,9,3
0,256,32,6,1465337200
0,260,32,6,1465337200
0,256,36,6,1465337200
0,260,36,6,272
0,264,32,6,1465337200
0,268,32,6,1465337200
0,264,36,6,1465337200
0,268,36,6,272
0,256,40,9,272
0,264,40,6,272
0,268,40,6,272
0,264,44,6,272
0,268,44,6,1465251168
0,272,32,9,272
0,280,32,9,272
0,272,40,9,272
0,280,40,9,1465251168
0,256,48,6,40
0,260,48,6,40
0,256,52,6,40
0,260,52,6,272
0,264,48,6,40
0,268,48,6,40
0,264,52,6,40
0,268,52,6,272
